City_ID,City_ID,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind Speed,Country,Weather Description
452,452,Annau,37.8876,58.516,27.9,69,20,2.3,"{'coord': {'lon': 58.516, 'lat': 37.8876}, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}], 'base': 'stations', 'main': {'temp': 27.9, 'feels_like': 27.9, 'temp_min': 27.9, 'temp_max': 27.9, 'pressure': 1027, 'humidity': 69}, 'visibility': 3700, 'wind': {'speed': 2.3, 'deg': 0}, 'clouds': {'all': 20}, 'dt': 1674022999, 'sys': {'type': 1, 'id': 8992, 'country': 'TM', 'sunrise': 1674011966, 'sunset': 1674047549}, 'timezone': 18000, 'id': 162199, 'name': 'Annau', 'cod': 200}",mist
453,453,Mbekenyera,-10.0,38.9833,76.17,89,85,3.02,"{'coord': {'lon': 38.9833, 'lat': -10}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 76.17, 'feels_like': 77.67, 'temp_min': 76.17, 'temp_max': 76.17, 'pressure': 1014, 'humidity': 89, 'sea_level': 1014, 'grnd_level': 975}, 'visibility': 10000, 'wind': {'speed': 3.02, 'deg': 1, 'gust': 4.25}, 'rain': {'1h': 0.36}, 'clouds': {'all': 85}, 'dt': 1674022999, 'sys': {'country': 'TZ', 'sunrise': 1674011716, 'sunset': 1674057176}, 'timezone': 10800, 'id': 878006, 'name': 'Mbekenyera', 'cod': 200}",light rain
454,454,Bolshoye Selo,57.7177,38.9334,27.32,93,100,12.55,"{'coord': {'lon': 38.9334, 'lat': 57.7177}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}], 'base': 'stations', 'main': {'temp': 27.32, 'feels_like': 16.65, 'temp_min': 27.32, 'temp_max': 27.32, 'pressure': 1016, 'humidity': 93, 'sea_level': 1016, 'grnd_level': 999}, 'visibility': 2563, 'wind': {'speed': 12.55, 'deg': 155, 'gust': 33.42}, 'snow': {'1h': 0.17}, 'clouds': {'all': 100}, 'dt': 1674023000, 'sys': {'country': 'RU', 'sunrise': 1674021144, 'sunset': 1674047773}, 'timezone': 10800, 'id': 573338, 'name': ""Bol'shoye Selo"", 'cod': 200}",light snow
455,455,Bissau,11.8636,-15.5977,66.31,59,90,6.91,"{'coord': {'lon': -15.5977, 'lat': 11.8636}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 66.31, 'feels_like': 65.41, 'temp_min': 66.31, 'temp_max': 66.31, 'pressure': 1011, 'humidity': 59}, 'visibility': 6000, 'wind': {'speed': 6.91, 'deg': 50}, 'clouds': {'all': 90}, 'dt': 1674023000, 'sys': {'type': 1, 'id': 2370, 'country': 'GW', 'sunrise': 1674026817, 'sunset': 1674068280}, 'timezone': 0, 'id': 2374775, 'name': 'Bissau', 'cod': 200}",overcast clouds
456,456,Mezen,65.8522,44.24,16.36,96,74,7.92,"{'coord': {'lon': 44.24, 'lat': 65.8522}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 16.36, 'feels_like': 5.86, 'temp_min': 16.36, 'temp_max': 16.36, 'pressure': 1018, 'humidity': 96, 'sea_level': 1018, 'grnd_level': 1016}, 'visibility': 5484, 'wind': {'speed': 7.92, 'deg': 189, 'gust': 20.02}, 'clouds': {'all': 74}, 'dt': 1674023000, 'sys': {'country': 'RU', 'sunrise': 1674024376, 'sunset': 1674041993}, 'timezone': 10800, 'id': 527321, 'name': ""Mezen'"", 'cod': 200}",broken clouds
457,457,Mollendo,-17.0231,-72.0147,70.45,82,100,7.58,"{'coord': {'lon': -72.0147, 'lat': -17.0231}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 70.45, 'feels_like': 71.04, 'temp_min': 70.45, 'temp_max': 70.45, 'pressure': 1013, 'humidity': 82, 'sea_level': 1013, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 7.58, 'deg': 129, 'gust': 9.26}, 'clouds': {'all': 100}, 'dt': 1674023001, 'sys': {'country': 'PE', 'sunrise': 1674037685, 'sunset': 1674084499}, 'timezone': -18000, 'id': 3934707, 'name': 'Mollendo', 'cod': 200}",overcast clouds
458,458,Urazovo,50.0836,38.0395,32.97,89,100,15.41,"{'coord': {'lon': 38.0395, 'lat': 50.0836}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 32.97, 'feels_like': 22.69, 'temp_min': 32.97, 'temp_max': 32.97, 'pressure': 1020, 'humidity': 89, 'sea_level': 1020, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 15.41, 'deg': 147, 'gust': 35.14}, 'clouds': {'all': 100}, 'dt': 1674023001, 'sys': {'country': 'RU', 'sunrise': 1674019120, 'sunset': 1674050226}, 'timezone': 10800, 'id': 478781, 'name': 'Urazovo', 'cod': 200}",overcast clouds
459,459,Lanivtsi,49.8633,26.0908,42.35,88,100,16.64,"{'coord': {'lon': 26.0908, 'lat': 49.8633}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 42.35, 'feels_like': 34.39, 'temp_min': 42.35, 'temp_max': 42.35, 'pressure': 993, 'humidity': 88, 'sea_level': 993, 'grnd_level': 961}, 'visibility': 10000, 'wind': {'speed': 16.64, 'deg': 159, 'gust': 35.39}, 'clouds': {'all': 100}, 'dt': 1674023002, 'sys': {'country': 'UA', 'sunrise': 1674021935, 'sunset': 1674053148}, 'timezone': 7200, 'id': 703397, 'name': 'Lanivtsi', 'cod': 200}",overcast clouds
460,460,Tsaratanana,-16.7833,47.65,78.64,66,100,12.95,"{'coord': {'lon': 47.65, 'lat': -16.7833}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 78.64, 'feels_like': 79.3, 'temp_min': 78.64, 'temp_max': 78.64, 'pressure': 1014, 'humidity': 66, 'sea_level': 1014, 'grnd_level': 975}, 'visibility': 10000, 'wind': {'speed': 12.95, 'deg': 137, 'gust': 23.91}, 'clouds': {'all': 100}, 'dt': 1674023002, 'sys': {'country': 'MG', 'sunrise': 1674008977, 'sunset': 1674055755}, 'timezone': 10800, 'id': 1055059, 'name': 'Tsaratanana', 'cod': 200}",overcast clouds
461,461,Port Hope,43.9408,-82.7127,37.76,81,100,12.66,"{'coord': {'lon': -82.7127, 'lat': 43.9408}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 36.86, 'feels_like': 28.63, 'temp_min': 34.97, 'temp_max': 37.76, 'pressure': 1003, 'humidity': 81}, 'visibility': 51, 'wind': {'speed': 12.66, 'deg': 270, 'gust': 24.16}, 'clouds': {'all': 100}, 'dt': 1674023063, 'sys': {'type': 1, 'id': 5281, 'country': 'US', 'sunrise': 1674046829, 'sunset': 1674080491}, 'timezone': -18000, 'id': 5006232, 'name': 'Port Hope', 'cod': 200}",overcast clouds
462,462,Kontagora,10.3999,5.4695,65.53,24,8,4.52,"{'coord': {'lon': 5.4695, 'lat': 10.3999}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 65.53, 'feels_like': 62.92, 'temp_min': 65.53, 'temp_max': 65.53, 'pressure': 1013, 'humidity': 24, 'sea_level': 1013, 'grnd_level': 973}, 'visibility': 10000, 'wind': {'speed': 4.52, 'deg': 68, 'gust': 9.06}, 'clouds': {'all': 8}, 'dt': 1674023063, 'sys': {'country': 'NG', 'sunrise': 1674021624, 'sunset': 1674063359}, 'timezone': 3600, 'id': 2334008, 'name': 'Kontagora', 'cod': 200}",clear sky
463,463,Rosoman,41.5161,21.9497,49.3,83,44,6.87,"{'coord': {'lon': 21.9497, 'lat': 41.5161}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 49.3, 'feels_like': 46.4, 'temp_min': 49.3, 'temp_max': 49.3, 'pressure': 1003, 'humidity': 83, 'sea_level': 1003, 'grnd_level': 986}, 'visibility': 10000, 'wind': {'speed': 6.87, 'deg': 155, 'gust': 10.94}, 'clouds': {'all': 44}, 'dt': 1674023063, 'sys': {'country': 'MK', 'sunrise': 1674021303, 'sunset': 1674055768}, 'timezone': 3600, 'id': 786239, 'name': 'Rosoman', 'cod': 200}",scattered clouds
464,464,Presidencia Roque Saenz Pena,-26.7852,-60.4388,76.15,38,2,6.11,"{'coord': {'lon': -60.4388, 'lat': -26.7852}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 76.15, 'feels_like': 75.25, 'temp_min': 76.15, 'temp_max': 76.15, 'pressure': 1011, 'humidity': 38, 'sea_level': 1011, 'grnd_level': 1000}, 'visibility': 10000, 'wind': {'speed': 6.11, 'deg': 70, 'gust': 12.88}, 'clouds': {'all': 2}, 'dt': 1674023064, 'sys': {'country': 'AR', 'sunrise': 1674033849, 'sunset': 1674082777}, 'timezone': -10800, 'id': 3840300, 'name': 'Presidencia Roque Sáenz Peña', 'cod': 200}",clear sky
465,465,Yei,4.095,30.6779,78.15,28,76,6.76,"{'coord': {'lon': 30.6779, 'lat': 4.095}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 78.15, 'feels_like': 76.98, 'temp_min': 78.15, 'temp_max': 78.15, 'pressure': 1013, 'humidity': 28, 'sea_level': 1013, 'grnd_level': 923}, 'visibility': 10000, 'wind': {'speed': 6.76, 'deg': 31, 'gust': 17.02}, 'clouds': {'all': 76}, 'dt': 1674023065, 'sys': {'country': 'SS', 'sunrise': 1674014997, 'sunset': 1674057883}, 'timezone': 7200, 'id': 363619, 'name': 'Yei', 'cod': 200}",broken clouds
466,466,Kyrylivka,46.3759,35.3675,45.21,82,100,18.48,"{'coord': {'lon': 35.3675, 'lat': 46.3759}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 45.21, 'feels_like': 37.65, 'temp_min': 45.21, 'temp_max': 45.21, 'pressure': 1015, 'humidity': 82, 'sea_level': 1015, 'grnd_level': 1014}, 'visibility': 10000, 'wind': {'speed': 18.48, 'deg': 149, 'gust': 31.85}, 'clouds': {'all': 100}, 'dt': 1674023066, 'sys': {'country': 'UA', 'sunrise': 1674018962, 'sunset': 1674051667}, 'timezone': 7200, 'id': 705852, 'name': 'Kyrylivka', 'cod': 200}",overcast clouds
467,467,Varangaon,21.0167,75.9,76.14,29,3,7.65,"{'coord': {'lon': 75.9, 'lat': 21.0167}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 76.14, 'feels_like': 74.8, 'temp_min': 76.14, 'temp_max': 76.14, 'pressure': 1018, 'humidity': 29, 'sea_level': 1018, 'grnd_level': 992}, 'visibility': 10000, 'wind': {'speed': 7.65, 'deg': 70, 'gust': 7.81}, 'clouds': {'all': 3}, 'dt': 1674023066, 'sys': {'country': 'IN', 'sunrise': 1674005752, 'sunset': 1674045417}, 'timezone': 19800, 'id': 1253403, 'name': 'Varangaon', 'cod': 200}",clear sky
468,468,Santa Rosa,14.3122,121.1114,82.11,78,100,13.53,"{'coord': {'lon': 121.1114, 'lat': 14.3122}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 81.3, 'feels_like': 86.72, 'temp_min': 78.78, 'temp_max': 82.11, 'pressure': 1013, 'humidity': 78, 'sea_level': 1013, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 13.53, 'deg': 78, 'gust': 25.34}, 'clouds': {'all': 100}, 'dt': 1674022984, 'sys': {'type': 2, 'id': 2037715, 'country': 'PH', 'sunrise': 1673994236, 'sunset': 1674035226}, 'timezone': 28800, 'id': 1687894, 'name': 'Santa Rosa', 'cod': 200}",overcast clouds
469,469,Lagoa,39.05,-27.9833,55.76,69,0,9.46,"{'coord': {'lon': -27.9833, 'lat': 39.05}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 55.76, 'feels_like': 54.28, 'temp_min': 55.76, 'temp_max': 55.76, 'pressure': 1036, 'humidity': 69, 'sea_level': 1036, 'grnd_level': 1026}, 'visibility': 10000, 'wind': {'speed': 9.46, 'deg': 52, 'gust': 9.82}, 'clouds': {'all': 0}, 'dt': 1674023067, 'sys': {'country': 'PT', 'sunrise': 1674032893, 'sunset': 1674068151}, 'timezone': -3600, 'id': 3372964, 'name': 'Lagoa', 'cod': 200}",clear sky
470,470,Lasa,46.6166,10.7002,27.7,92,78,1.92,"{'coord': {'lon': 10.7002, 'lat': 46.6166}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 25.68, 'feels_like': 25.68, 'temp_min': 25.68, 'temp_max': 27.7, 'pressure': 996, 'humidity': 92, 'sea_level': 996, 'grnd_level': 892}, 'visibility': 10000, 'wind': {'speed': 1.92, 'deg': 307, 'gust': 3.69}, 'clouds': {'all': 78}, 'dt': 1674023067, 'sys': {'type': 1, 'id': 6813, 'country': 'IT', 'sunrise': 1674024927, 'sunset': 1674057545}, 'timezone': 3600, 'id': 3175096, 'name': 'Laas', 'cod': 200}",broken clouds
471,471,Grand Gaube,-20.0064,57.6608,83.37,72,93,11.99,"{'coord': {'lon': 57.6608, 'lat': -20.0064}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 83.37, 'feels_like': 89.73, 'temp_min': 81, 'temp_max': 83.37, 'pressure': 1013, 'humidity': 72}, 'visibility': 10000, 'wind': {'speed': 11.99, 'deg': 126, 'gust': 28.99}, 'clouds': {'all': 93}, 'dt': 1674023068, 'sys': {'type': 2, 'id': 2002134, 'country': 'MU', 'sunrise': 1674006243, 'sunset': 1674053683}, 'timezone': 14400, 'id': 934479, 'name': 'Grand Gaube', 'cod': 200}",overcast clouds
472,472,Great Yarmouth,52.6083,1.7305,29.5,88,37,16.98,"{'coord': {'lon': 1.7305, 'lat': 52.6083}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 28.78, 'feels_like': 16.74, 'temp_min': 28.08, 'temp_max': 29.5, 'pressure': 991, 'humidity': 88, 'sea_level': 991, 'grnd_level': 991}, 'visibility': 10000, 'wind': {'speed': 16.98, 'deg': 253, 'gust': 28.39}, 'clouds': {'all': 37}, 'dt': 1674022957, 'sys': {'type': 2, 'id': 2007810, 'country': 'GB', 'sunrise': 1674028461, 'sunset': 1674058317}, 'timezone': 0, 'id': 2647984, 'name': 'Great Yarmouth', 'cod': 200}",scattered clouds
473,473,Havoysund,70.9963,24.6622,28.63,68,62,11.23,"{'coord': {'lon': 24.6622, 'lat': 70.9963}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 28.63, 'feels_like': 18.91, 'temp_min': 28.63, 'temp_max': 28.63, 'pressure': 1000, 'humidity': 68, 'sea_level': 1000, 'grnd_level': 1000}, 'visibility': 10000, 'wind': {'speed': 11.23, 'deg': 170, 'gust': 13.42}, 'clouds': {'all': 62}, 'dt': 1674023069, 'sys': {'type': 1, 'id': 1638, 'country': 'NO', 'sunrise': 0, 'sunset': 0}, 'timezone': 3600, 'id': 779622, 'name': 'Havøysund', 'cod': 200}",broken clouds
474,474,Umm Kaddadah,13.6017,26.6876,60.17,28,69,13.69,"{'coord': {'lon': 26.6876, 'lat': 13.6017}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 60.17, 'feels_like': 57.2, 'temp_min': 60.17, 'temp_max': 60.17, 'pressure': 1018, 'humidity': 28, 'sea_level': 1018, 'grnd_level': 949}, 'visibility': 10000, 'wind': {'speed': 13.69, 'deg': 20, 'gust': 24.61}, 'clouds': {'all': 69}, 'dt': 1674023069, 'sys': {'country': 'SD', 'sunrise': 1674016832, 'sunset': 1674057964}, 'timezone': 7200, 'id': 364933, 'name': 'Umm Kaddadah', 'cod': 200}",broken clouds
475,475,Bria,6.5423,21.9863,69.48,29,28,5.64,"{'coord': {'lon': 21.9863, 'lat': 6.5423}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 69.48, 'feels_like': 67.48, 'temp_min': 69.48, 'temp_max': 69.48, 'pressure': 1013, 'humidity': 29, 'sea_level': 1013, 'grnd_level': 948}, 'visibility': 10000, 'wind': {'speed': 5.64, 'deg': 8, 'gust': 17.16}, 'clouds': {'all': 28}, 'dt': 1674023070, 'sys': {'country': 'CF', 'sunrise': 1674017306, 'sunset': 1674059748}, 'timezone': 3600, 'id': 239899, 'name': 'Bria', 'cod': 200}",scattered clouds
476,476,Havelock,34.8791,-76.9013,58.95,86,100,10.36,"{'coord': {'lon': -76.9013, 'lat': 34.8791}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 54.64, 'feels_like': 53.85, 'temp_min': 51.75, 'temp_max': 58.95, 'pressure': 1013, 'humidity': 86}, 'visibility': 10000, 'wind': {'speed': 10.36, 'deg': 250}, 'clouds': {'all': 100}, 'dt': 1674023070, 'sys': {'type': 2, 'id': 2018017, 'country': 'US', 'sunrise': 1674044034, 'sunset': 1674080496}, 'timezone': -18000, 'id': 4470244, 'name': 'Havelock', 'cod': 200}",overcast clouds
477,477,Roald,62.5833,6.1333,37.76,81,40,6.91,"{'coord': {'lon': 6.1333, 'lat': 62.5833}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 37.36, 'feels_like': 32.02, 'temp_min': 29.32, 'temp_max': 37.76, 'pressure': 982, 'humidity': 81}, 'visibility': 10000, 'wind': {'speed': 6.91, 'deg': 150}, 'clouds': {'all': 40}, 'dt': 1674023071, 'sys': {'type': 1, 'id': 1602, 'country': 'NO', 'sunrise': 1674031227, 'sunset': 1674053438}, 'timezone': 3600, 'id': 3141667, 'name': 'Roald', 'cod': 200}",scattered clouds
478,478,Abha,18.2164,42.5053,55.65,67,0,0.0,"{'coord': {'lon': 42.5053, 'lat': 18.2164}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 55.65, 'feels_like': 54.07, 'temp_min': 55.22, 'temp_max': 55.65, 'pressure': 1027, 'humidity': 67}, 'visibility': 10000, 'wind': {'speed': 0, 'deg': 0}, 'clouds': {'all': 0}, 'dt': 1674022982, 'sys': {'type': 1, 'id': 7396, 'country': 'SA', 'sunrise': 1674013483, 'sunset': 1674053719}, 'timezone': 10800, 'id': 110690, 'name': 'Abhā', 'cod': 200}",clear sky
479,479,Galle,6.0367,80.217,84.18,62,76,3.49,"{'coord': {'lon': 80.217, 'lat': 6.0367}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 84.18, 'feels_like': 88.39, 'temp_min': 84.18, 'temp_max': 84.18, 'pressure': 1013, 'humidity': 62, 'sea_level': 1013, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 3.49, 'deg': 357, 'gust': 7.31}, 'clouds': {'all': 76}, 'dt': 1674022931, 'sys': {'country': 'LK', 'sunrise': 1674003282, 'sunset': 1674045814}, 'timezone': 19800, 'id': 1246294, 'name': 'Galle', 'cod': 200}",broken clouds
480,480,Sainte-Marie,-20.8968,55.5496,84.36,77,75,26.46,"{'coord': {'lon': 55.5496, 'lat': -20.8968}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 80.85, 'feels_like': 85.55, 'temp_min': 78.93, 'temp_max': 84.36, 'pressure': 1014, 'humidity': 77}, 'visibility': 10000, 'wind': {'speed': 26.46, 'deg': 130}, 'clouds': {'all': 75}, 'dt': 1674023072, 'sys': {'type': 1, 'id': 2133, 'country': 'RE', 'sunrise': 1674006655, 'sunset': 1674054284}, 'timezone': 14400, 'id': 935255, 'name': 'Sainte-Marie', 'cod': 200}",broken clouds
481,481,Mahanoro,-19.9,48.8,79.57,72,69,6.29,"{'coord': {'lon': 48.8, 'lat': -19.9}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 79.57, 'feels_like': 79.57, 'temp_min': 79.57, 'temp_max': 79.57, 'pressure': 1016, 'humidity': 72, 'sea_level': 1016, 'grnd_level': 1016}, 'visibility': 10000, 'wind': {'speed': 6.29, 'deg': 156, 'gust': 9.93}, 'clouds': {'all': 69}, 'dt': 1674023072, 'sys': {'country': 'MG', 'sunrise': 1674008381, 'sunset': 1674055799}, 'timezone': 10800, 'id': 1062553, 'name': 'Mahanoro', 'cod': 200}",broken clouds
482,482,Kisangani,0.5167,25.2,75.36,78,52,3.18,"{'coord': {'lon': 25.2, 'lat': 0.5167}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 75.36, 'feels_like': 76.26, 'temp_min': 75.36, 'temp_max': 75.36, 'pressure': 1013, 'humidity': 78, 'sea_level': 1013, 'grnd_level': 968}, 'visibility': 10000, 'wind': {'speed': 3.18, 'deg': 157, 'gust': 8.16}, 'clouds': {'all': 52}, 'dt': 1674023073, 'sys': {'country': 'CD', 'sunrise': 1674015989, 'sunset': 1674059521}, 'timezone': 7200, 'id': 212730, 'name': 'Kisangani', 'cod': 200}",broken clouds
483,483,Mumford,5.2618,-0.759,78.6,87,23,5.32,"{'coord': {'lon': -0.759, 'lat': 5.2618}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 78.6, 'feels_like': 80.26, 'temp_min': 78.6, 'temp_max': 78.6, 'pressure': 1010, 'humidity': 87, 'sea_level': 1010, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 5.32, 'deg': 194, 'gust': 6.69}, 'clouds': {'all': 23}, 'dt': 1674023073, 'sys': {'country': 'GH', 'sunrise': 1674022649, 'sunset': 1674065324}, 'timezone': 0, 'id': 2297810, 'name': 'Mumford', 'cod': 200}",few clouds
484,484,Ayagoz,47.9714,80.4392,7.02,94,56,9.19,"{'coord': {'lon': 80.4392, 'lat': 47.9714}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 7.02, 'feels_like': -5.58, 'temp_min': 7.02, 'temp_max': 7.02, 'pressure': 1045, 'humidity': 94, 'sea_level': 1045, 'grnd_level': 958}, 'visibility': 10000, 'wind': {'speed': 9.19, 'deg': 16, 'gust': 16.51}, 'clouds': {'all': 56}, 'dt': 1674023074, 'sys': {'country': 'KZ', 'sunrise': 1674008478, 'sunset': 1674040512}, 'timezone': 21600, 'id': 1525988, 'name': 'Ayagoz', 'cod': 200}",broken clouds
485,485,Volodarskiy,46.4013,48.5409,22.95,55,0,9.46,"{'coord': {'lon': 48.5409, 'lat': 46.4013}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 22.95, 'feels_like': 12.83, 'temp_min': 22.95, 'temp_max': 22.95, 'pressure': 1031, 'humidity': 55, 'sea_level': 1031, 'grnd_level': 1034}, 'visibility': 10000, 'wind': {'speed': 9.46, 'deg': 102, 'gust': 18.68}, 'clouds': {'all': 0}, 'dt': 1674023074, 'sys': {'type': 1, 'id': 8974, 'country': 'RU', 'sunrise': 1674015807, 'sunset': 1674048498}, 'timezone': 14400, 'id': 472490, 'name': 'Volodarskiy', 'cod': 200}",clear sky
486,486,Pori,61.4833,21.7833,33.87,93,100,12.66,"{'coord': {'lon': 21.7833, 'lat': 61.4833}, 'weather': [{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': 33.87, 'feels_like': 24.87, 'temp_min': 33.87, 'temp_max': 33.87, 'pressure': 991, 'humidity': 93}, 'visibility': 10000, 'wind': {'speed': 12.66, 'deg': 120}, 'snow': {'1h': 0.68}, 'clouds': {'all': 100}, 'dt': 1674023075, 'sys': {'type': 1, 'id': 1353, 'country': 'FI', 'sunrise': 1674026886, 'sunset': 1674050265}, 'timezone': 7200, 'id': 640999, 'name': 'Pori', 'cod': 200}",snow
